File names of the ground truth images in PHISWID.,Corresponding file names (including directory info) for depth images in the large-scale RGB-D database.
3597room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_125825_depth_vi.png
3598room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_125829_depth_vi.png
3599room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_125851_depth_vi.png
3600room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_125932_depth_vi.png
3601room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_125957_depth_vi.png
3602room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_130003_depth_vi.png
3603room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_130007_depth_vi.png
3604room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_130012_depth_vi.png
3605room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_130017_depth_vi.png
3606room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_130201_depth_vi.png
3607room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_130429_depth_vi.png
3608room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_131525_depth_vi.png
3609room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_131628_depth_vi.png
3610room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_131630_depth_vi.png
3611room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_131913_depth_vi.png
3612room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_131929_depth_vi.png
3613room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_131948_depth_vi.png
3614room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_131953_depth_vi.png
3615room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132022_depth_vi.png
3616room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132051_depth_vi.png
3617room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132059_depth_vi.png
3618room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132105_depth_vi.png
3619room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132132_depth_vi.png
3620room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132136_depth_vi.png
3621room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132140_depth_vi.png
3622room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132156_depth_vi.png
3623room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132209_depth_vi.png
3624room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132218_depth_vi.png
3625room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132238_depth_vi.png
3626room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132300_depth_vi.png
3627room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132321_depth_vi.png
3628room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132326_depth_vi.png
3629room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132330_depth_vi.png
3630room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132333_depth_vi.png
3631room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132336_depth_vi.png
3632room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132340_depth_vi.png
3633room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132347_depth_vi.png
3634room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132353_depth_vi.png
3635room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132354_depth_vi.png
3636room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132359_depth_vi.png
3637room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132405_depth_vi.png
3638room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132412_depth_vi.png
3639room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132421_depth_vi.png
3640room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132425_depth_vi.png
3641room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132804_depth_vi.png
3642room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132810_depth_vi.png
3643room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132817_depth_vi.png
3644room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132823_depth_vi.png
3645room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132826_depth_vi.png
3646room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132830_depth_vi.png
3647room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132834_depth_vi.png
3648room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132850_depth_vi.png
3649room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132905_depth_vi.png
3650room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132932_depth_vi.png
3651room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132934_depth_vi.png
3652room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132940_depth_vi.png
3653room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132945_depth_vi.png
3654room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132950_depth_vi.png
3655room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132956_depth_vi.png
3656room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133004_depth_vi.png
3657room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133009_depth_vi.png
3658room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133015_depth_vi.png
3659room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133020_depth_vi.png
3660room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133026_depth_vi.png
3661room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133034_depth_vi.png
3662room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133039_depth_vi.png
3663room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133044_depth_vi.png
3664room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133051_depth_vi.png
3665room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133055_depth_vi.png
3666room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133059_depth_vi.png
3667room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133110_depth_vi.png
3668room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133113_depth_vi.png
3669room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133116_depth_vi.png
3670room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133122_depth_vi.png
3671room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133124_depth_vi.png
3672room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133128_depth_vi.png
3673room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133134_depth_vi.png
3674room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133135_depth_vi.png
3675room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133138_depth_vi.png
3676room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133140_depth_vi.png
3677room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133141_depth_vi.png
3678room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133146_depth_vi.png
3679room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133150_depth_vi.png
3680room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133153_depth_vi.png
3681room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133156_depth_vi.png
3682room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133201_depth_vi.png
3683room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133207_depth_vi.png
3684room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133211_depth_vi.png
3685room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133224_depth_vi.png
3686room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133227_depth_vi.png
3687room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133231_depth_vi.png
3688room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133235_depth_vi.png
3689room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133238_depth_vi.png
3690room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133241_depth_vi.png
3691room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133243_depth_vi.png
3692room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133253_depth_vi.png
3693room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141028_depth_vi.png
3694room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141032_depth_vi.png
3695room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141043_depth_vi.png
3696room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141049_depth_vi.png
3697room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141110_depth_vi.png
3698room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141119_depth_vi.png
3699room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141125_depth_vi.png
3700room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141135_depth_vi.png
3701room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141142_depth_vi.png
3702room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141243_depth_vi.png
3703room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141309_depth_vi.png
3704room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141353_depth_vi.png
3705room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141431_depth_vi.png
3706room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141439_depth_vi.png
3707room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141608_depth_vi.png
3708room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141640_depth_vi.png
3709room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141641_depth_vi.png
3710room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141647_depth_vi.png
3711room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141716_depth_vi.png
3712room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141725_depth_vi.png
3713room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141729_depth_vi.png
3714room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141739_depth_vi.png
3715room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141742_depth_vi.png
3716room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141746_depth_vi.png
3717room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141813_depth_vi.png
3718room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141818_depth_vi.png
3719room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141842_depth_vi.png
3720room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141848_depth_vi.png
3721room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141902_depth_vi.png
3722room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141919_depth_vi.png
3723room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141922_depth_vi.png
3724room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141926_depth_vi.png
3725room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141929_depth_vi.png
3726room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141954_depth_vi.png
3727room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142003_depth_vi.png
3728room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142103_depth_vi.png
3729room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142213_depth_vi.png
3730room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142218_depth_vi.png
3731room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142233_depth_vi.png
3732room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142312_depth_vi.png
3733room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142318_depth_vi.png
3734room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142336_depth_vi.png
3735room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142404_depth_vi.png
3736room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142411_depth_vi.png
3737room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142428_depth_vi.png
3738room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142437_depth_vi.png
3739room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142440_depth_vi.png
3740room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142447_depth_vi.png
3741room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142457_depth_vi.png
3742room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142501_depth_vi.png
3743room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142512_depth_vi.png
3744room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142514_depth_vi.png
3745room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142525_depth_vi.png
3746room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142545_depth_vi.png
3747room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142600_depth_vi.png
3748room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142622_depth_vi.png
3749room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142635_depth_vi.png
3750room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142639_depth_vi.png
3751room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142705_depth_vi.png
3752room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142735_depth_vi.png
3753room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142757_depth_vi.png
3754room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142808_depth_vi.png
3755room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142828_depth_vi.png
3756room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142841_depth_vi.png
3757room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142853_depth_vi.png
3758room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142859_depth_vi.png
3759room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142908_depth_vi.png
3760room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142918_depth_vi.png
3761room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142926_depth_vi.png
3762room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142933_depth_vi.png
3763room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142938_depth_vi.png
3764room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142941_depth_vi.png
3765room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142954_depth_vi.png
3766room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_143000_depth_vi.png
3767room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_143003_depth_vi.png
3768room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_143022_depth_vi.png
3769room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_143029_depth_vi.png
3770room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_143045_depth_vi.png
3771room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_143054_depth_vi.png
3772room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_143128_depth_vi.png
3773room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_143206_depth_vi.png
3774room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_143329_depth_vi.png
3775room.png,train/HR/02.Cafe/depth_vi/in_00_160315_165831_depth_vi.png
3776room.png,train/HR/02.Cafe/depth_vi/in_00_160315_170939_depth_vi.png
3777room.png,train/HR/02.Cafe/depth_vi/in_00_160315_170942_depth_vi.png
3778room.png,train/HR/02.Cafe/depth_vi/in_00_160315_171013_depth_vi.png
3779room.png,train/HR/02.Cafe/depth_vi/in_00_160315_171453_depth_vi.png
3780room.png,train/HR/02.Cafe/depth_vi/in_00_160315_171520_depth_vi.png
3781room.png,train/HR/02.Cafe/depth_vi/in_01_160322_134248_depth_vi.png
3782room.png,train/HR/02.Cafe/depth_vi/in_01_160322_134708_depth_vi.png
3783room.png,train/HR/02.Cafe/depth_vi/in_01_160322_140000_depth_vi.png
3784room.png,train/HR/02.Cafe/depth_vi/in_01_160322_140620_depth_vi.png
3785room.png,train/HR/02.Cafe/depth_vi/in_01_160322_141201_depth_vi.png
3786room.png,train/HR/02.Cafe/depth_vi/in_01_160322_141709_depth_vi.png
3787room.png,train/HR/02.Cafe/depth_vi/in_01_160322_142418_depth_vi.png
3788room.png,train/HR/02.Cafe/depth_vi/in_01_160322_142654_depth_vi.png
3789room.png,train/HR/02.Cafe/depth_vi/in_01_160322_142841_depth_vi.png
3790room.png,train/HR/02.Cafe/depth_vi/in_01_160322_143823_depth_vi.png
3791room.png,train/HR/02.Cafe/depth_vi/in_01_160322_144032_depth_vi.png
3792room.png,train/HR/02.Cafe/depth_vi/in_01_160322_144116_depth_vi.png
3793room.png,train/HR/02.Cafe/depth_vi/in_01_160322_144253_depth_vi.png
3794room.png,train/HR/02.Cafe/depth_vi/in_01_160322_144355_depth_vi.png
3795room.png,train/HR/02.Cafe/depth_vi/in_01_160322_144916_depth_vi.png
3796room.png,train/HR/02.Cafe/depth_vi/in_01_160322_145109_depth_vi.png
3797room.png,train/HR/02.Cafe/depth_vi/in_02_160315_140419_depth_vi.png
3798room.png,train/HR/02.Cafe/depth_vi/in_02_160315_150844_depth_vi.png
3799room.png,train/HR/02.Cafe/depth_vi/in_02_160315_150950_depth_vi.png
3800room.png,train/HR/02.Cafe/depth_vi/in_02_160315_151029_depth_vi.png
3801room.png,train/HR/02.Cafe/depth_vi/in_02_160315_151506_depth_vi.png
3802room.png,train/HR/02.Cafe/depth_vi/in_02_160315_152333_depth_vi.png
3803room.png,train/HR/02.Cafe/depth_vi/in_02_160315_153951_depth_vi.png
3804room.png,train/HR/02.Cafe/depth_vi/in_02_160315_161118_depth_vi.png
3805room.png,train/HR/02.Cafe/depth_vi/in_02_160315_161129_depth_vi.png
3806room.png,train/HR/02.Cafe/depth_vi/in_02_160315_162238_depth_vi.png
3807room.png,train/HR/02.Cafe/depth_vi/in_02_160315_163015_depth_vi.png
3808room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173218_depth_vi.png
3809room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173402_depth_vi.png
3810room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173843_depth_vi.png
3811room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173851_depth_vi.png
3812room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173858_depth_vi.png
3813room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173909_depth_vi.png
3814room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173916_depth_vi.png
3815room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173922_depth_vi.png
3816room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173931_depth_vi.png
3817room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173938_depth_vi.png
3818room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174005_depth_vi.png
3819room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174019_depth_vi.png
3820room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174050_depth_vi.png
3821room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174052_depth_vi.png
3822room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174053_depth_vi.png
3823room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174056_depth_vi.png
3824room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174116_depth_vi.png
3825room.png,train/HR/02.Cafe/depth_vi/in_03_160125_181131_depth_vi.png
3826room.png,train/HR/02.Cafe/depth_vi/in_03_160125_181151_depth_vi.png
3827room.png,train/HR/02.Cafe/depth_vi/in_03_160125_181310_depth_vi.png
3828room.png,train/HR/02.Cafe/depth_vi/in_03_160125_183028_depth_vi.png
3829room.png,train/HR/02.Cafe/depth_vi/in_03_160125_183202_depth_vi.png
3830room.png,train/HR/02.Cafe/depth_vi/in_03_160125_183215_depth_vi.png
3831room.png,train/HR/02.Cafe/depth_vi/in_03_160125_183231_depth_vi.png
3832room.png,train/HR/02.Cafe/depth_vi/in_03_160125_183240_depth_vi.png
3833room.png,train/HR/02.Cafe/depth_vi/in_03_160125_183248_depth_vi.png
3834room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155313_depth_vi.png
3835room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155315_depth_vi.png
3836room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155328_depth_vi.png
3837room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155559_depth_vi.png
3838room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155621_depth_vi.png
3839room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155628_depth_vi.png
3840room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155631_depth_vi.png
3841room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155637_depth_vi.png
3842room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155644_depth_vi.png
3843room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155653_depth_vi.png
3844room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155659_depth_vi.png
3845room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155705_depth_vi.png
3846room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155711_depth_vi.png
3847room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155730_depth_vi.png
3848room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155757_depth_vi.png
3849room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155950_depth_vi.png
3850room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160122_depth_vi.png
3851room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160133_depth_vi.png
3852room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160150_depth_vi.png
3853room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160233_depth_vi.png
3854room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160236_depth_vi.png
